name,variant,epoch,gpu,conf,condition,bev_0_7,bev_0_5,bev_0_3,3d_0_7,3d_0_5,3d_0_3,mean_all6,mean_3d,complete_results
StrongerControl_model4,StrongerControl,4,2,0.3,parkinglots,43.36383345169151,70.93875019714298,72.02747053480837,33.21253177179917,59.12893360664273,72.02747053480837,58.44983168281552,54.78964530441676,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,rain,74.97887412593433,81.01457811586347,89.37292210362503,20.014806935526288,68.83343401270453,80.76580365692536,69.16340315842983,56.538014868385396,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,shoulder,81.51174668028601,90.77707099179491,90.813947230785,80.53667330526835,81.27572669314955,90.75874575874576,85.9456517766716,84.19038191905456,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,sleet,50.140357670539224,71.67773364986078,80.79946294617282,15.867841175218226,59.2005917116566,80.47885243396091,59.69413993123476,51.84909510694524,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,university,55.706066759200986,80.12932919739096,80.61215935192695,26.973810934784943,69.79077930191212,79.8792289117627,65.51522907616311,58.88127304948659,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,urban,66.65295663962621,88.620577835697,88.96331405915572,27.691861613587992,77.01711740674556,88.72720736126956,72.945505819347,64.4787287938677,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,all,62.22510585911386,80.35314420068977,88.99886089260256,22.067578029928576,67.79206685242468,88.51152651560379,68.32471372506053,59.45705713265235,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,alleyway,38.79309823389286,67.06710836453466,69.15121220781809,5.196718968932217,46.007814566283706,68.55478956516866,49.128456984438365,39.91977436679486,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,countryside,45.36480063643042,80.67610021284077,88.38756870852322,11.17196056955093,42.46857081953442,79.97278229944948,58.0069638743882,44.537771229511605,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
MoreOpenGate_model2,MoreOpenGate,2,3,0.3,day,61.73319926582974,88.18716991559953,88.82415739207464,22.63447279593657,67.93733938233943,88.2910084477916,69.60122453326191,59.6209402086892,/home/hongsheng/dec_con_asf/logs/exp_260817_000507_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
